Date,Location,Incident_Type,Vessel_Type,Casualties,Cargo_Loss,Country,Latitude,Longitude,Description
2021-05-06,Mediterranean Sea,Collision,Fishing,2.0,No,Norway,-49.74762993690644,154.07564612822807,Collision involving a Fishing vessel in Mediterranean Sea.
2012-04-18,South China Sea,Fire/Explosion,Military,4.5,Yes,India,-2.784588486855206,-112.57552351016196,Fire/Explosion involving a Military vessel in South China Sea.
2013-10-23,Atlantic Ocean,Fire/Explosion,Fishing,3.5,No,China,37.93892711820092,177.37197122826285,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2022-12-20,Pacific Ocean,Collision,Military,7.5,No,Japan,48.441227773496564,7.8802712693271815,Collision involving a Military vessel in Pacific Ocean.
2018-09-08,Indian Ocean,Fire/Explosion,Passenger,12.0,No,India,-10.014888080044429,46.35544573007533,Fire/Explosion involving a Passenger vessel in Indian Ocean.
2010-07-10,Atlantic Ocean,Fire/Explosion,Military,4.5,No,India,-55.84846051550655,143.2907509733837,Fire/Explosion involving a Military vessel in Atlantic Ocean.
2016-11-10,Atlantic Ocean,Fire/Explosion,Passenger,9.0,Yes,Singapore,30.29456406756691,66.74736472116993,Fire/Explosion involving a Passenger vessel in Atlantic Ocean.
2023-01-24,Mediterranean Sea,Grounding,Military,4.5,No,UK,21.5843168441221,-179.07230155273055,Grounding involving a Military vessel in Mediterranean Sea.
2010-08-25,Mediterranean Sea,Capsizing,Passenger,12.0,Yes,Singapore,-19.43744381167489,-13.784669105675079,Capsizing involving a Passenger vessel in Mediterranean Sea.
2022-08-01,Mediterranean Sea,Collision,Fishing,1.5,No,Japan,43.213018357872045,104.18150921128432,Collision involving a Fishing vessel in Mediterranean Sea.
2023-10-27,Mediterranean Sea,Grounding,Military,7.5,No,UK,41.44656960046777,-0.0806390829328052,Grounding involving a Military vessel in Mediterranean Sea.
2019-12-20,Mediterranean Sea,Piracy,Cargo,1.0,No,India,-29.0715030319721,87.38175124666486,Piracy involving a Cargo vessel in Mediterranean Sea.
2013-08-29,South China Sea,Capsizing,Fishing,1.0,Yes,Germany,-26.64644132559225,-37.87719145529593,Capsizing involving a Fishing vessel in South China Sea.
2011-04-04,Pacific Ocean,Grounding,Tanker,16.0,Yes,Singapore,8.454555042224783,-24.587735556157554,Grounding involving a Tanker vessel in Pacific Ocean.
2023-02-24,Mediterranean Sea,Grounding,Fishing,2.0,Yes,China,-2.736429492205758,-107.34141075412649,Grounding involving a Fishing vessel in Mediterranean Sea.
2024-08-29,South China Sea,Grounding,Cargo,4.0,No,China,35.53632471917514,-169.51162184169033,Grounding involving a Cargo vessel in South China Sea.
2018-08-05,Pacific Ocean,Grounding,Fishing,3.0,No,India,5.164516434189622,85.42942867539455,Grounding involving a Fishing vessel in Pacific Ocean.
2025-11-19,Mediterranean Sea,Grounding,Cargo,6.0,No,Norway,-25.31992033723028,86.13758960530686,Grounding involving a Cargo vessel in Mediterranean Sea.
2024-11-20,Pacific Ocean,Capsizing,Tanker,12.0,Yes,Germany,22.557966957520676,164.50853930482668,Capsizing involving a Tanker vessel in Pacific Ocean.
2014-04-15,Baltic Sea,Capsizing,Passenger,15.0,Yes,Japan,-33.91502943161959,119.41372722784809,Capsizing involving a Passenger vessel in Baltic Sea.
2023-10-12,Pacific Ocean,Collision,Tanker,10.0,No,UK,-43.180411075997775,-179.2605489525106,Collision involving a Tanker vessel in Pacific Ocean.
2019-10-04,Indian Ocean,Fire/Explosion,Tanker,8.0,No,Singapore,-9.474216913847236,163.28049723392894,Fire/Explosion involving a Tanker vessel in Indian Ocean.
2012-06-27,South China Sea,Fire/Explosion,Passenger,9.0,Yes,China,16.53128577403706,-6.4835250206357955,Fire/Explosion involving a Passenger vessel in South China Sea.
2023-12-28,Pacific Ocean,Collision,Tanker,6.0,No,Germany,-24.091343081483735,100.26108921047836,Collision involving a Tanker vessel in Pacific Ocean.
2012-04-17,Baltic Sea,Fire/Explosion,Cargo,3.0,No,Japan,7.85235672019401,80.90908270452246,Fire/Explosion involving a Cargo vessel in Baltic Sea.
2014-09-10,South China Sea,Capsizing,Passenger,9.0,Yes,Norway,28.7690299241668,20.73195722752905,Capsizing involving a Passenger vessel in South China Sea.
2025-10-11,Pacific Ocean,Capsizing,Passenger,30.0,Yes,Japan,-18.407435182781825,-7.063177376387813,Capsizing involving a Passenger vessel in Pacific Ocean.
2019-11-30,Pacific Ocean,Grounding,Tanker,12.0,Yes,USA,-30.079493938377226,-26.537745999710836,Grounding involving a Tanker vessel in Pacific Ocean.
2016-02-14,Atlantic Ocean,Piracy,Tanker,8.0,No,USA,-14.660158884837692,136.47541202468932,Piracy involving a Tanker vessel in Atlantic Ocean.
2024-06-20,Baltic Sea,Grounding,Passenger,30.0,No,Singapore,-16.368908710279428,-168.91289214164826,Grounding involving a Passenger vessel in Baltic Sea.
2014-03-20,Atlantic Ocean,Capsizing,Passenger,9.0,No,Japan,-12.238957841773825,102.91126612277992,Capsizing involving a Passenger vessel in Atlantic Ocean.
2020-07-05,Mediterranean Sea,Collision,Passenger,21.0,No,Norway,-54.35705517234087,106.68314412267,Collision involving a Passenger vessel in Mediterranean Sea.
2011-10-02,Indian Ocean,Piracy,Fishing,2.5,No,Japan,-26.54176637553409,-175.93233345451077,Piracy involving a Fishing vessel in Indian Ocean.
2014-06-08,South China Sea,Fire/Explosion,Cargo,3.0,Yes,Norway,48.65244555513259,163.1260062231044,Fire/Explosion involving a Cargo vessel in South China Sea.
2012-03-13,Indian Ocean,Capsizing,Military,7.5,Yes,Singapore,51.254667668995666,9.07406021850315,Capsizing involving a Military vessel in Indian Ocean.
2019-09-12,South China Sea,Piracy,Fishing,4.5,Yes,Germany,-53.112696057005046,98.68785975615509,Piracy involving a Fishing vessel in South China Sea.
2021-08-30,South China Sea,Fire/Explosion,Passenger,6.0,No,India,48.29981067031156,77.34305244806461,Fire/Explosion involving a Passenger vessel in South China Sea.
2021-02-17,Mediterranean Sea,Collision,Cargo,2.0,No,India,61.17562730398541,-162.7638201323676,Collision involving a Cargo vessel in Mediterranean Sea.
2014-04-20,Mediterranean Sea,Collision,Passenger,12.0,No,UK,-29.329518944262073,0.8008885284136795,Collision involving a Passenger vessel in Mediterranean Sea.
2019-10-31,Pacific Ocean,Collision,Military,3.0,No,Germany,-2.240615283941324,128.78999162525918,Collision involving a Military vessel in Pacific Ocean.
2024-01-21,Atlantic Ocean,Grounding,Military,6.0,No,Japan,-32.68462097201865,-26.152937942571185,Grounding involving a Military vessel in Atlantic Ocean.
2023-09-26,Atlantic Ocean,Grounding,Military,3.0,No,Norway,35.413967358218386,-4.849683974207181,Grounding involving a Military vessel in Atlantic Ocean.
2021-11-27,Mediterranean Sea,Grounding,Fishing,2.0,No,UK,-38.786499535903204,120.7423198948157,Grounding involving a Fishing vessel in Mediterranean Sea.
2014-06-21,Pacific Ocean,Collision,Military,12.0,Yes,Japan,15.459664291548961,-152.5893202967497,Collision involving a Military vessel in Pacific Ocean.
2022-03-16,Pacific Ocean,Grounding,Cargo,8.0,No,Japan,-13.59863306825229,-17.32440458243053,Grounding involving a Cargo vessel in Pacific Ocean.
2010-08-28,Mediterranean Sea,Capsizing,Military,7.5,No,USA,19.5375433389832,98.0721783524209,Capsizing involving a Military vessel in Mediterranean Sea.
2024-09-27,Pacific Ocean,Fire/Explosion,Cargo,3.0,Yes,USA,-50.64910097236883,81.68367466413741,Fire/Explosion involving a Cargo vessel in Pacific Ocean.
2022-04-12,Indian Ocean,Piracy,Cargo,9.0,No,Norway,67.49041219260312,-29.379765730067902,Piracy involving a Cargo vessel in Indian Ocean.
2012-11-01,Mediterranean Sea,Piracy,Fishing,2.5,No,India,-2.3295591755492566,15.627122280306736,Piracy involving a Fishing vessel in Mediterranean Sea.
2020-04-11,Indian Ocean,Collision,Passenger,24.0,No,UK,-35.86424070374189,-123.36710644053348,Collision involving a Passenger vessel in Indian Ocean.
2017-06-30,Pacific Ocean,Fire/Explosion,Fishing,5.0,Yes,China,-45.345541149228644,-116.87167580125075,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2016-04-24,Baltic Sea,Piracy,Tanker,14.0,Yes,India,21.98552385745822,161.7293261551667,Piracy involving a Tanker vessel in Baltic Sea.
2015-11-26,Mediterranean Sea,Fire/Explosion,Passenger,12.0,Yes,China,61.46508299965711,-147.2834940126031,Fire/Explosion involving a Passenger vessel in Mediterranean Sea.
2013-10-29,Indian Ocean,Capsizing,Tanker,12.0,No,Germany,25.452909755032223,163.94918109366057,Capsizing involving a Tanker vessel in Indian Ocean.
2017-06-12,Indian Ocean,Grounding,Fishing,2.5,No,India,56.14534366278916,179.12302326545876,Grounding involving a Fishing vessel in Indian Ocean.
2011-08-08,South China Sea,Fire/Explosion,Cargo,2.0,Yes,Singapore,62.8102177917779,-124.49362754059824,Fire/Explosion involving a Cargo vessel in South China Sea.
2018-05-24,South China Sea,Fire/Explosion,Tanker,12.0,Yes,UK,-57.94117548169157,63.30296058278944,Fire/Explosion involving a Tanker vessel in South China Sea.
2015-11-01,Indian Ocean,Piracy,Fishing,1.5,No,USA,16.102858242239265,-136.62577449897864,Piracy involving a Fishing vessel in Indian Ocean.
2013-12-26,Pacific Ocean,Capsizing,Fishing,2.5,No,India,48.642366007044316,79.9329486707548,Capsizing involving a Fishing vessel in Pacific Ocean.
2015-04-27,Pacific Ocean,Collision,Passenger,15.0,No,Japan,62.17529700480141,82.06790721148815,Collision involving a Passenger vessel in Pacific Ocean.
2014-09-09,Pacific Ocean,Fire/Explosion,Cargo,5.0,Yes,India,16.83309595634792,44.22937947347026,Fire/Explosion involving a Cargo vessel in Pacific Ocean.
2022-10-01,Baltic Sea,Grounding,Cargo,6.0,Yes,Singapore,17.14410662208377,-56.01102716319613,Grounding involving a Cargo vessel in Baltic Sea.
2010-05-28,Indian Ocean,Capsizing,Military,12.0,Yes,Japan,-14.092719435883843,22.343361401305287,Capsizing involving a Military vessel in Indian Ocean.
2010-01-19,Indian Ocean,Capsizing,Military,9.0,Yes,India,15.74506119291216,129.6739372239187,Capsizing involving a Military vessel in Indian Ocean.
2013-04-27,Mediterranean Sea,Collision,Fishing,2.0,No,Norway,16.0889639801956,-115.74627386436423,Collision involving a Fishing vessel in Mediterranean Sea.
2014-03-06,Atlantic Ocean,Capsizing,Fishing,2.0,No,China,54.226551754812135,-158.09773502789614,Capsizing involving a Fishing vessel in Atlantic Ocean.
2015-08-21,Baltic Sea,Piracy,Fishing,3.5,No,China,-54.87888826636768,-112.50372177767034,Piracy involving a Fishing vessel in Baltic Sea.
2025-05-11,Atlantic Ocean,Capsizing,Fishing,2.5,Yes,USA,-29.78135447471753,33.78433668867319,Capsizing involving a Fishing vessel in Atlantic Ocean.
2014-09-03,Atlantic Ocean,Grounding,Military,10.5,No,China,32.04495968008271,-102.54934326616505,Grounding involving a Military vessel in Atlantic Ocean.
2012-01-27,Pacific Ocean,Grounding,Cargo,6.0,No,India,-44.16069653409028,179.17438242379012,Grounding involving a Cargo vessel in Pacific Ocean.
2020-08-13,Mediterranean Sea,Piracy,Military,6.0,No,UK,13.156204110146604,46.243342800961955,Piracy involving a Military vessel in Mediterranean Sea.
2011-09-24,Indian Ocean,Collision,Cargo,5.0,No,India,-20.44059213418646,126.63274870092346,Collision involving a Cargo vessel in Indian Ocean.
2022-06-27,Baltic Sea,Piracy,Passenger,21.0,No,India,47.9830220847181,113.80608786972755,Piracy involving a Passenger vessel in Baltic Sea.
2013-06-28,Indian Ocean,Piracy,Fishing,2.5,No,India,19.825385095761945,-70.1553101370542,Piracy involving a Fishing vessel in Indian Ocean.
2018-01-09,Atlantic Ocean,Fire/Explosion,Passenger,9.0,Yes,UK,-39.223716375070666,89.16540564942659,Fire/Explosion involving a Passenger vessel in Atlantic Ocean.
2013-07-19,Mediterranean Sea,Capsizing,Tanker,14.0,No,UK,26.959392911684773,-149.65531084276915,Capsizing involving a Tanker vessel in Mediterranean Sea.
2021-08-28,Pacific Ocean,Capsizing,Tanker,8.0,No,India,24.866162891979883,22.79655798036154,Capsizing involving a Tanker vessel in Pacific Ocean.
2023-06-10,Baltic Sea,Capsizing,Cargo,4.0,No,Norway,-10.164607056342156,-41.837069001814086,Capsizing involving a Cargo vessel in Baltic Sea.
2017-12-13,Indian Ocean,Collision,Tanker,16.0,No,China,59.59657516126312,116.99733738964125,Collision involving a Tanker vessel in Indian Ocean.
2011-05-30,Indian Ocean,Grounding,Military,9.0,Yes,USA,-38.38347549313231,59.06460854372139,Grounding involving a Military vessel in Indian Ocean.
2019-10-14,South China Sea,Piracy,Fishing,2.0,No,Norway,-55.266783031235335,-170.148478204792,Piracy involving a Fishing vessel in South China Sea.
2015-01-14,Pacific Ocean,Capsizing,Passenger,33.0,No,Singapore,14.606799975638395,-61.06911077350897,Capsizing involving a Passenger vessel in Pacific Ocean.
2011-02-02,Atlantic Ocean,Collision,Military,6.0,No,Japan,-12.161848697662819,-173.037352526623,Collision involving a Military vessel in Atlantic Ocean.
2025-08-05,Baltic Sea,Piracy,Cargo,5.0,Yes,China,10.425031572224924,-154.43579851513988,Piracy involving a Cargo vessel in Baltic Sea.
2022-07-27,Indian Ocean,Grounding,Tanker,14.0,Yes,Japan,50.56446327876505,64.6339938579763,Grounding involving a Tanker vessel in Indian Ocean.
2015-03-24,Baltic Sea,Piracy,Passenger,24.0,No,Germany,-11.463429293803756,140.63572810452752,Piracy involving a Passenger vessel in Baltic Sea.
2022-12-02,Indian Ocean,Fire/Explosion,Military,7.5,Yes,Singapore,1.6258784811237064,9.807998797565887,Fire/Explosion involving a Military vessel in Indian Ocean.
2013-07-12,Baltic Sea,Collision,Fishing,3.0,No,China,35.49824382002322,-3.5714143006258894,Collision involving a Fishing vessel in Baltic Sea.
2023-04-18,Atlantic Ocean,Grounding,Passenger,15.0,Yes,China,60.816089160189506,82.12262158092744,Grounding involving a Passenger vessel in Atlantic Ocean.
2023-05-07,Indian Ocean,Capsizing,Cargo,6.0,No,Singapore,8.570609609407896,-135.8346382249439,Capsizing involving a Cargo vessel in Indian Ocean.
2013-09-30,Atlantic Ocean,Capsizing,Tanker,6.0,Yes,USA,50.9524048398132,129.876681586006,Capsizing involving a Tanker vessel in Atlantic Ocean.
2011-07-17,Baltic Sea,Piracy,Passenger,12.0,Yes,India,56.927865014460465,-152.39711031458194,Piracy involving a Passenger vessel in Baltic Sea.
2012-12-11,Mediterranean Sea,Collision,Passenger,9.0,No,India,-47.204416710512064,-68.70237589687754,Collision involving a Passenger vessel in Mediterranean Sea.
2017-05-19,South China Sea,Fire/Explosion,Military,7.5,No,USA,-15.766999154573426,-174.79601917321506,Fire/Explosion involving a Military vessel in South China Sea.
2010-05-04,South China Sea,Fire/Explosion,Cargo,5.0,No,UK,18.31865868286806,152.7254887869389,Fire/Explosion involving a Cargo vessel in South China Sea.
2014-04-26,Atlantic Ocean,Collision,Tanker,8.0,Yes,China,-27.631688113364085,7.404334077470679,Collision involving a Tanker vessel in Atlantic Ocean.
2012-05-27,Atlantic Ocean,Capsizing,Fishing,2.0,Yes,Singapore,52.6501802476013,-37.88214763842802,Capsizing involving a Fishing vessel in Atlantic Ocean.
2019-12-26,Mediterranean Sea,Grounding,Military,6.0,No,USA,-0.042938645403218345,125.47434099568693,Grounding involving a Military vessel in Mediterranean Sea.
2014-12-19,South China Sea,Grounding,Fishing,1.5,No,Germany,59.262608539102686,-85.52469742684525,Grounding involving a Fishing vessel in South China Sea.
2024-12-15,Indian Ocean,Grounding,Cargo,6.0,No,India,48.99808528486892,162.0449575121039,Grounding involving a Cargo vessel in Indian Ocean.
2011-09-04,Indian Ocean,Capsizing,Tanker,4.0,No,Norway,59.60309265588997,62.06661909232261,Capsizing involving a Tanker vessel in Indian Ocean.
2018-08-08,South China Sea,Grounding,Cargo,2.0,Yes,UK,-41.31125004761628,0.5212471117364998,Grounding involving a Cargo vessel in South China Sea.
2021-09-20,Indian Ocean,Fire/Explosion,Fishing,1.5,No,China,-28.902008170249243,111.36724195543144,Fire/Explosion involving a Fishing vessel in Indian Ocean.
2023-04-09,Atlantic Ocean,Fire/Explosion,Fishing,1.5,No,India,-30.591798213468383,132.34149799900854,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2022-06-30,Mediterranean Sea,Collision,Tanker,10.0,Yes,Singapore,25.95401079617426,-102.24499192303499,Collision involving a Tanker vessel in Mediterranean Sea.
2015-11-14,Indian Ocean,Capsizing,Fishing,3.5,Yes,Japan,36.51553691137113,13.834666355306041,Capsizing involving a Fishing vessel in Indian Ocean.
2025-11-28,Baltic Sea,Capsizing,Passenger,27.0,No,Singapore,-57.389850106851775,-103.11338962187303,Capsizing involving a Passenger vessel in Baltic Sea.
2019-01-20,South China Sea,Capsizing,Cargo,2.0,Yes,China,58.69001970922781,-144.24625343748718,Capsizing involving a Cargo vessel in South China Sea.
2012-01-09,Mediterranean Sea,Capsizing,Cargo,4.0,No,Japan,64.03851805606807,34.24667866160377,Capsizing involving a Cargo vessel in Mediterranean Sea.
2025-07-07,Indian Ocean,Grounding,Passenger,24.0,Yes,UK,10.153641890944172,59.55203014264711,Grounding involving a Passenger vessel in Indian Ocean.
2014-10-13,South China Sea,Fire/Explosion,Military,6.0,Yes,Singapore,61.66510091939381,-134.20014508225145,Fire/Explosion involving a Military vessel in South China Sea.
2021-12-28,Mediterranean Sea,Collision,Fishing,1.5,Yes,Germany,-7.763509388312045,121.79341446385018,Collision involving a Fishing vessel in Mediterranean Sea.
2024-06-22,Mediterranean Sea,Fire/Explosion,Military,16.5,No,India,-36.61801652077544,18.817029503263882,Fire/Explosion involving a Military vessel in Mediterranean Sea.
2019-06-11,Atlantic Ocean,Capsizing,Tanker,24.0,No,China,-57.20340025679457,164.03856137681288,Capsizing involving a Tanker vessel in Atlantic Ocean.
2011-09-20,Pacific Ocean,Capsizing,Military,3.0,Yes,Japan,-57.40683700916506,-91.43464516986454,Capsizing involving a Military vessel in Pacific Ocean.
2010-06-05,Mediterranean Sea,Grounding,Cargo,7.0,Yes,Norway,1.8045579301981434,64.89971164719589,Grounding involving a Cargo vessel in Mediterranean Sea.
2015-07-30,Baltic Sea,Capsizing,Passenger,15.0,No,USA,-25.67632110069046,-109.3036361282062,Capsizing involving a Passenger vessel in Baltic Sea.
